,UK_B,US_B,JP_B,GE_B,CNY_FX,EUR_FX,GBP_FX,JPY_FX,GOLDS_C,EPRA_X,MXWD_X,NKY_X,SHCOMP_X,SPX_X,SX5E_X,UKX_X,ETH,LTC,DASH,XRP,BTC
2017-10-31,121.2129,112.623,107.2424,116.9206,0.15082,1.1646,1.3283,0.0088,1271.45,2496.86523,496.62,193.62781,511.91666,2575.26,4279.41699,9945.56543,304.8,55.680664,279.0,0.1999,6377.073
2017-11-01,121.0595,112.6901,107.3066,116.8419,0.15131,1.1619,1.3245,0.008758,1274.66,2488.566410000001,498.08,196.80548,514.00269,2579.36,4299.33691,9930.53223,292.44907,53.5,270.93835,0.19125766,6665.6445
2017-11-02,122.1167,112.917,107.3709,116.8317,0.15141,1.1658,1.3059,0.008766,1276.13,2491.03882,498.44,197.55562,511.69995,2579.85,4299.66504,9863.4707,283.9,53.03006,259.88754,0.19287294,7000.0
2017-11-03,122.0182,113.0743,107.3711,116.8672,0.15089,1.1608,1.3077,0.008767,1269.91,2496.86108,498.86,,508.65073,2587.84,4281.46045,9876.08496,300.81104,55.596825,272.6857,0.20800000000000002,7115.849
2017-11-06,122.1024,113.242,107.639,117.166,0.1512,1.161,1.3171,0.008794,1281.95,2504.40649,499.4,198.07054,512.18787,2591.13,4275.95654,9945.91113,297.30704,54.6322,274.35953,0.20236893,6960.0
2017-11-07,122.2551,113.3195,107.6176,117.2589,0.15075,1.1587,1.3166,0.008771,1275.3,2495.59204,499.58,201.47211,514.93018,2590.64,4237.95313,9883.49609,291.85,60.758713,292.51724,0.2025,7083.0386
2017-11-08,122.6489,113.1459,107.6928,117.398,0.15102000000000002,1.1595,1.3116,0.008782,1281.36,2511.10962,500.43,201.38707,515.66565,2594.38,4237.65332,9871.46289,305.1,60.948246,306.0,0.21750010000000003,7317.6865
2017-11-09,122.0112,113.0629,107.6285,116.7225,0.15058,1.1642,1.3145,0.008813,1285.07,2507.31421,498.59,202.0204,516.3197,2584.62,4204.9502,9837.84961,316.0,64.1,322.4774,0.21549839,7060.513000000001
2017-11-10,121.1864,112.3316,107.5213,116.3595,0.15061,1.1665,1.3196,0.008808,1275.07,2502.58105,497.86,199.8363,516.51764,2582.3,4189.96484,9807.83008,301.0,60.0,333.0,0.20519980000000002,6685.0
2017-11-13,121.2473,112.3391,107.4143,116.2249,0.15057,1.1667,1.3116,0.008801,1278.31,2490.99512,496.61,196.98108,518.9554400000002,2584.84,4168.96289,9723.52539,310.62,60.449,423.66375999999997,0.19842818,6400.2236
2017-11-14,121.4892,112.5748,107.4145,116.4531,0.15085,1.1798,1.3165,0.008814,1280.25,2513.43042,495.53,197.33719,517.30066,2578.87,4190.12695,9771.46387,330.2,61.88,422.69,0.20220055,6527.869000000001
2017-11-15,121.7998,113.1109,107.4788,116.6819,0.15095,1.1791,1.3171,0.008859,1278.14,2515.9353,492.82,194.82021,513.8833,2564.62,4183.2402299999985,9714.88867,328.306,62.884223999999996,416.0496,0.2082,7222.7773
2017-11-16,121.577,112.6781,107.4468,116.6719,0.15106,1.177,1.3195,0.008845,1278.58,2543.12109,496.74,198.02534,513.38104,2585.64,4196.838870000001,9744.85156,329.49,67.799965,414.44534,0.23249999,7782.5557
2017-11-17,121.5588,112.8949,107.5648,116.8214,0.15099,1.179,1.3215,0.008919,1292.42,2538.24438,496.75,199.93573,511.20621,2578.85,4186.7124,9747.66406,332.74672999999996,67.839516,428.4,0.2241,7767.3857
2017-11-20,121.8355,112.6926,107.5649,116.8684,0.15068,1.1733,1.3235,0.008879000000000001,1276.92,2522.0105,497.28,197.7417,510.87268,2582.14,4183.58838,9779.21094,371.5,73.10001,450.5,0.2452,8282.0
2017-11-21,121.9309,112.7398,107.6294,116.9611,0.15089,1.1738,1.3239,0.008893,1280.61,2533.57568,500.51,199.38165,514.62903,2599.03,4203.19531,9811.87305,359.1,69.267624,486.0,0.2315,8002.7754
2017-11-22,121.8556,113.1267,107.6939,116.8708,0.15144000000000002,1.1822,1.3325,0.008990999999999999,1292.12,2535.68921,501.43,201.85652,519.54688,2597.08,4202.14551,9859.13574,377.11,71.7,575.8,0.24143615,8265.0
2017-11-23,122.1789,113.1339,107.694,116.9178,0.15195999999999998,1.1851,1.3309,0.008990999999999999,1291.47,2549.620360000001,501.9,,509.13922,,4232.5459,9868.6377,424.2,74.5294,572.98,0.247,8127.486999999999
2017-11-24,122.2517,112.9409,107.6082,116.7934,0.1519,1.1933,1.3337,0.008968,1288.37,2560.75073,503.35,202.12288,509.20398,2602.42,4271.69092,9878.53223,460.9,75.8,561.8145,0.24220003,8230.0
2017-11-27,122.1075,113.0482,107.5332,117.0003,0.15166,1.1898,1.3318,0.009000000000000001,1294.52,2560.44165,502.02,202.57533,504.25446,2601.42,4241.8964799999985,9842.0,472.87457,90.0,626.849,0.24750024,9633.1455
2017-11-28,122.1232,113.0555,107.5226,117.0244,0.15145,1.1840000000000002,1.3339,0.00897,1293.98,2549.84229,504.45,202.1235,505.22202,2627.04,4253.60254,9945.04688,465.22,93.01196,609.096,0.2702,9914.429
2017-11-29,121.1388,112.5834,107.587,116.489,0.15137,1.1847,1.3409,0.008934000000000001,1283.64,2544.4216300000007,504.12,201.90494,504.91046,2626.07,4254.40234,9928.81152,431.12,85.78171999999999,681.0021,0.23699899,9941.0
2017-11-30,121.3465,112.1937,107.5335,116.6268,0.15143,1.1904,1.3525,0.008886,1275.01,2563.47363,505.44,201.98169,502.21616,2647.58,4245.00391,9897.59863,431.73495,86.27,755.5,0.23499940000000002,9769.975
2017-12-01,122.544,112.7269,107.5551,117.3595,0.15168,1.1896,1.3477,0.008912,1280.62,2553.12256,503.47,203.72314,503.81427,2642.22,4199.90088,9862.96191,455.0,96.5,776.10504,0.24500100000000002,10682.0
2017-12-04,121.8846,112.6844,107.4909,117.1309,0.15135,1.1866,1.348,0.008896,1276.18,2559.32251,503.92,201.23325,500.63806,2639.44,4235.6748,9876.78613,460.9,101.28322,761.0,0.24448897,11400.01
2017-12-05,122.1054,112.8612,107.4268,117.3042,0.15125,1.1826,1.3443,0.008881,1265.77,2574.22754,502.33,200.69536,499.9659400000001,2629.57,4215.41504,9845.96191,456.19,100.85518,740.5,0.2375,11709.862
2017-12-06,122.4182,113.1285,107.4376,117.5584,0.15124,1.1796,1.3393,0.008905,1263.37,2572.89063,500.3,197.58589,498.14215,2629.27,4200.15967,9829.45996,403.7,94.0,667.60425,0.20939989999999997,13622.798
2017-12-07,122.2164,112.8556,107.502,117.5941,0.15117,1.1773,1.3474,0.008843,1247.22,2585.77271,501.42,199.50368,494.75375,2636.98,4215.22168,9829.57129,413.70193,93.229034,650.74,0.20500001,16401.0
2017-12-08,122.0152,112.7033,107.5128,117.4223,0.15111,1.1773,1.339,0.008813,1248.49,2599.0634800000007,504.08,200.94327,497.55637,2651.5,4222.1084,9905.68848,445.5,120.149,701.5,0.2355,15730.0
2017-12-11,122.7399,112.6012,107.513,117.527,0.15124,1.1769,1.3341,0.008806,1242.02,2597.40015,506.23,202.21025,502.55591,2659.99,4224.14209,9951.1416,471.45,225.0,737.01,0.245,16800.0
2017-12-12,122.4798,112.4794,107.5774,117.3439,0.15105,1.1742,1.3318,0.008806999999999999,1244.49,2575.93872,506.31,201.23357,495.49377,2664.11,4221.05029,9986.7959,579.6822,283.0,826.0,0.36223373,16420.998
2017-12-13,122.5184,112.9945,107.5668,117.3106,0.15134,1.1826,1.342,0.008886,1255.5,2579.33179,506.84,201.16742,499.31021,2662.85,4213.2124,10009.33984,668.66,291.4127,856.31195,0.47199947,15960.0
2017-12-14,123.0399,112.9718,107.5347,117.2084,0.15144000000000002,1.1778,1.3431,0.008897,1252.96,2591.22632,505.51,201.9798,498.55963,2652.01,4192.0722700000015,10003.57031,680.0,270.0,929.0,0.8363654,16339.0
2017-12-15,123.1826,112.9791,107.5563,117.3703,0.15141,1.1749,1.332,0.008879999999999999,1256.44,2597.53564,507.08,200.13506,494.89923,2675.81,4188.96338,9978.18848,678.5,298.07,885.0,0.743,17504.65
2017-12-18,123.3255,112.5974,107.6315,117.3369,0.15125999999999998,1.1782,1.3383,0.008884999999999999,1262.26,2641.86792,511.68,203.6256,494.75754000000006,2690.16,4255.50635,10094.31738,783.0,362.0,1154.4,0.7509998999999999,18776.371
2017-12-19,122.648,111.9902,107.6316,116.605,0.15148,1.1840000000000002,1.3385,0.008859,1261.7,2648.60767,510.12,202.28218,499.3544,2681.47,4237.4082,10087.20313,780.9,330.41,1105.4878,0.715,16811.0
2017-12-20,122.1021,111.5846,107.4494,116.0954,0.15231,1.1871,1.3376,0.008819,1265.57,2640.16211,509.96,202.00954,500.51093,2679.25,4219.48242,10080.78516,785.4366,301.71,1440.0,0.71494097,16250.0
2017-12-21,122.0266,111.71,107.4281,116.0065,0.15220999999999998,1.1874,1.3386,0.008824,1266.6,2636.06079,511.19,201.53445,502.04755,2684.57,4237.80176,10167.28125,768.67975,297.9995,1321.0027,0.99776584,15169.125
2017-12-22,122.2363,111.7274,107.4925,116.0418,0.1523,1.1862,1.3363,0.008827,1274.16,2625.04834,511.29,202.19617,502.18768,2683.34,4211.83301,10160.49805,673.0,268.0,1168.0,1.1002,14225.0
2017-12-25,122.2405,111.7351,107.5891,116.0433,0.15291,1.187,1.3371,0.00883,,2631.02808,511.36,202.73248,501.61487,,,,710.0,260.76392000000004,1098.9565,0.972,13509.847
2017-12-26,122.2448,111.8803,107.5141,116.0448,0.15281,1.1858,1.3374,0.008831,1283.1,2626.25684,511.1,202.25011,505.11435,2680.5,,,740.0,276.0,1148.4272,1.0542372,15650.0
2017-12-27,122.9944,112.4604,107.45,116.4652,0.15250999999999998,1.1888,1.34,0.008822,1287.18,2656.3208,512.23,202.18152,499.60086,2682.62,4224.34717,10210.1875,734.0,262.66327,1135.9902,1.2250938,15300.0
2017-12-28,122.768,112.2795,107.4608,116.081,0.15302000000000002,1.1943,1.3443,0.00886,1295.04,2674.53149,513.51,201.87825,504.54358,2687.54,4212.60791,10251.24902,700.0,240.47806,1080.0,1.26,13907.252
2017-12-29,122.8067,112.5149,107.4931,115.9808,0.15356,1.2005,1.3513,0.008874,1302.8,2698.10938,513.03,202.21123,508.27179,2673.61,4212.46094,10396.94043,730.0,241.1,1072.0,1.8784,14352.69
2018-01-01,122.8108,112.5224,107.4932,115.9823,0.15369000000000002,1.2012,1.3503,0.008876,,,512.98,,,,,,754.99994,225.56616,1023.5,1.9521842,13500.0
2018-01-02,121.8181,112.005,107.4934,115.6232,0.15392,1.2059,1.359,0.008906,1317.56,2685.04736,516.76,,515.65063,2695.81,4203.93408,10389.17871,855.8536,250.0,1182.4585,2.1446747999999998,14843.165
2018-01-03,122.4151,112.1408,107.4935,115.771,0.15378,1.2015,1.3516,0.008888,1313.21,2700.66284,519.15,,518.21271,2713.06,4221.33252,10375.94336,950.0,243.0,1139.0,2.7210002,14871.444
2018-01-04,122.2705,112.0891,107.4401,115.7275,0.154,1.2068,1.3551,0.008869,1323.01,2700.6582,523.26,208.44489,521.14307,2723.99,4309.422360000001,10424.83887,947.24,233.64832,1127.8054,2.8087997000000002,15004.166000000001
2018-01-05,122.252,111.939,107.4081,115.7854,0.15411,1.2029,1.3571,0.008844,1319.59,2719.11621,526.69,209.56636,522.57147,2743.15,4346.11182,10477.13184,939.0,243.0,1095.5963,2.4086703999999997,16936.0
2018-01-08,122.3935,111.858,107.4083,115.9109,0.15384,1.1967,1.3568,0.008842000000000001,1320.4,2725.77368,527.29,,524.6886,2747.71,4331.78369,10435.69824,1119.0,248.3,1060.0,2.328965,14559.044
2018-01-09,121.8382,111.1991,107.3122,115.4848,0.15297,1.1937,1.354,0.008877,1312.85,2710.8591300000007,528.02,211.84926,522.83435,2751.29,4318.82324,10457.75098,1262.0,244.04612999999998,1101.8743,2.04,14421.743
2018-01-10,121.7062,111.1874,107.0989,115.296,0.15364,1.1948,1.3507,0.008974,1316.89,2674.3278800000007,527.73,213.36623,525.74847,2748.23,4317.35645,10473.66113,1226.937,241.9,1081.948,1.891,14490.0
2018-01-11,121.4387,111.3219,107.2377,114.6622,0.15394000000000002,1.2032,1.3538,0.008987,1322.44,2652.53711,529.74,212.93605,527.13837,2767.56,4327.94971,10514.90234,1130.0,224.38773999999998,988.09845,1.8501319999999999,13065.0
2018-01-12,121.2059,111.2126,107.2166,114.7528,0.155,1.2202,1.3728,0.009006,1337.64,2680.7307100000007,533.23,212.63773,530.59869,2786.24,4383.90234,10649.73633,1238.5957,232.50863999999999,1031.9939,1.9849281000000003,13639.197
2018-01-15,121.312,111.2204,107.1955,114.7658,0.15533,1.2264,1.3792,0.009047,1339.99,2698.17212,535.22,214.75034,529.66113,,4432.05225,10729.18262,1298.108,234.39401,951.1111,1.6848797999999998,13752.0
2018-01-16,121.486,111.3453,107.153,115.0567,0.15508,1.226,1.3792,0.009054,1338.41,2720.37183,534.41,216.30823,533.24347,2776.42,4434.78906,10681.4668,1010.11,178.0,707.4376,1.0722307,11136.857
2018-01-17,121.5811,111.0606,107.1106,115.17,0.15544000000000002,1.2186,1.3831,0.008986,1326.84,2732.04907,537.14,215.47658,535.37726,2802.56,4426.37793,10699.7207,979.56,185.55705,767.7766,1.2100002,10959.361
2018-01-18,121.2462,110.6319,107.1535,114.893,0.15573,1.2238,1.3894,0.009001,1327.03,2714.3855,536.7,214.16159,541.44135,2798.03,4428.01074,10686.62207,1006.1476,187.61665,810.538,1.558303,11078.91
2018-01-19,121.2395,110.2829,107.143,114.9616,0.15611,1.2222,1.3858,0.009023,1331.84,2725.62256,539.27,215.24329,544.72339,2810.3,4463.90723,10714.875,1009.7827,186.8,812.84595,1.49,11089.0
2018-01-22,120.9962,110.2621,107.1646,115.0079,0.15613,1.2262,1.3987,0.009014,1333.92,2727.49805,542.5,214.31053,546.7717299999998,2832.97,4487.76904,10769.21094,981.67804,177.0,750.19,1.2474777,10645.677
2018-01-23,121.0233,110.6458,107.2608,115.0097,0.15614,1.2299,1.4,0.009066,1341.21,2751.5918,545.17,218.47627000000003,553.71747,2839.13,4509.5722700000015,10808.3252,1002.10315,181.15826,776.9224,1.3619999999999999,11036.525
2018-01-24,120.4222,110.3642,107.197,114.7445,0.15702,1.2408,1.4242,0.009156,1358.46,2765.48535,545.99,219.21783,558.78571,2837.54,4514.678220000002,10849.84863,1035.5237,178.105,765.5702,1.3257,11100.919
2018-01-25,120.427,110.6615,107.1225,114.4582,0.1581,1.2396,1.4142,0.00914,1348.26,2759.0830100000007,546.68,217.81071,561.21008,2839.25,4534.7832,10857.1416,1059.4475,179.51093,797.84705,1.3079688999999999,11173.876
2018-01-26,120.2088,110.3124,107.1867,114.3054,0.15833,1.2427,1.416,0.009208,1349.12,2770.71265,550.32,217.88567,562.63013,2872.87,4537.01318,10878.93457,1027.425,172.5,767.99994,1.1840000000000002,10800.437
2018-01-29,119.9579,109.9749,107.1123,113.5819,0.1578,1.2383,1.4074,0.009178,1340.33,2729.17651,546.89,216.6041,555.80115,2853.53,4507.16895,10793.84277,1159.662,181.47208999999998,755.00104,1.256,11130.0
2018-01-30,120.0072,109.6581,107.038,113.6715,0.15813,1.2402,1.4147,0.009193000000000002,1338.59,2727.32275,541.5,214.02159,551.28955,2822.43,4474.53418,10731.67969,1094.5878,169.95407,704.9994,1.1437376,10334.7705
2018-01-31,119.6796,109.7426,107.1021,113.6299,0.15902,1.2414,1.4191,0.009159,1345.14,2755.18652,541.67,211.21333,553.62921,2823.81,4480.93359,10685.58691,1111.4769,163.0,695.04913,1.12,10164.087
2018-02-01,119.3866,109.0664,106.9959,113.4682,0.15865,1.251,1.4264,0.00914,1348.79,2734.09888,541.21,214.34799,547.11365,2821.98,4464.17529,10659.57422,1021.5094,142.03807,613.87,0.95319766,9139.325
2018-02-02,118.9192,108.6224,107.0813,112.8832,0.15863,1.2463,1.4118,0.009078,1333.39,2693.10449,531.46,211.29851,549.42328,2762.13,4393.1777299999985,10536.91992,917.4,132.48193,585.0,0.90957165,8818.697
2018-02-05,118.9462,109.5646,107.1029,113.0263,0.15900999999999998,1.2367,1.3959,0.009165,1339.67,2625.78784,515.73,206.25697,554.3276400000002,2648.94,4323.76318,10292.44434,687.66113,124.18021,442.39883,0.6758409000000001,6845.0
2018-02-06,119.5002,108.9943,107.2097,113.6592,0.15912,1.2377,1.3949,0.009128,1324.16,2556.22607,512.97,197.60643,536.4802900000002,2695.14,4206.64551,9967.25195,771.785,142.01677,515.3938,0.75,7665.8335
2018-02-07,119.2189,108.579,107.1992,113.0944,0.15951,1.2264,1.3881,0.009146,1318.39,2587.84106,513.3,197.5303,527.7758200000002,2681.66,4238.6958,10099.46777,793.0,142.51,544.1835,0.7366,7856.6167
2018-02-08,118.2506,108.6626,107.1461,112.7393,0.15804,1.2247,1.3913,0.009196,1318.76,2538.28564,500.7,201.42491,515.5679299999998,2581.0,4137.19238,9967.97656,810.6532,148.9,604.0182,0.7643,8250.0
2018-02-09,118.6254,108.3898,107.1996,112.947,0.15900999999999998,1.2252,1.3827,0.00919,1316.65,2520.27344,500.91,197.22026,496.95163,2619.55,4062.36426,9777.62402,865.0,158.33578,624.9,0.895,8584.8545
2018-02-12,118.5871,108.3516,107.1999,112.8736,0.15786,1.2292,1.3838,0.009203,1322.7,2547.33252,506.84,,498.47098,2656.0,4134.52686,9916.54395,868.44196,161.48386000000002,617.9065,1.045419,8900.0
2018-02-13,118.3312,108.6034,107.2428,112.93,0.15769,1.2352,1.3894,0.009275,1329.55,2550.63501,508.44,197.27626,502.35947,2662.94,4127.05078,9939.16309,840.4187599999999,158.9,593.019,0.9856003000000001,8552.562
2018-02-14,118.2605,107.8366,107.2857,112.8242,0.15753,1.2451,1.3999,0.009345,1350.73,2575.80371,514.95,197.61018,504.04269000000005,2698.63,4184.65479,10082.96582,920.99506,214.0811,677.0,1.145,9437.818000000001
2018-02-15,118.0058,107.9287,107.3179,112.7185,0.15752,1.2506,1.4099,0.009424,1353.67,2581.62915,521.25,201.20903,,2731.2,4227.54639,10162.01367,929.7239400000001,216.984,696.8298,1.1100278000000001,10047.0
2018-02-16,118.7381,108.2351,107.3501,113.2403,0.15758,1.2406,1.4026,0.00941,1346.96,2625.80981,522.6,204.7921,,2732.22,4263.2817399999985,10244.67676,940.93,230.60951,695.0,1.1135,10199.0
2018-02-19,118.5906,108.2436,107.3396,113.0471,0.15753,1.2407,1.4,0.009381,1346.46,2601.45459,522.25,207.83719,,,4230.08984,10156.87109,936.0,222.02634,726.48,1.105,11090.2705
2018-02-20,118.8467,108.0844,107.3077,113.1036,0.15767,1.2337,1.3996,0.009317,1329.19,2601.25122,519.81,204.39172,,2716.26,4240.2627,10147.65234,892.23,234.14583,688.58777,1.02,11362.98
2018-02-21,119.0598,107.6566,107.34,113.1928,0.15742,1.2284,1.3918,0.009279,1324.63,2596.9292,518.92,204.09485,,2701.33,4228.3584,10170.16895,838.1197,210.09942999999998,664.09393,0.955,10434.426
2018-02-22,119.1417,107.8135,107.3722,113.369,0.15750999999999998,1.233,1.3956,0.009367,1332.05,2597.86279,518.2,203.50566,514.758,2703.96,4233.70264,10124.33691,807.5,193.0,629.0,0.895,9942.731
2018-02-23,119.3555,108.2682,107.4045,113.8953,0.15784,1.2295,1.3971,0.009356,1328.71,2624.31592,524.12,205.45026,519.0682400000002,2747.3,4235.06055,10129.13379,851.1014,208.1302,625.0,0.94531834,10142.188
2018-02-26,119.4817,108.3794,107.4367,113.9961,0.15833,1.2317,1.3968,0.009351,1333.68,2625.13647,528.4,207.02393,527.21509,2779.6,4262.48193,10180.62695,866.6727,221.01947,624.0879,0.9299999,10352.0
2018-02-27,119.0249,108.0708,107.4797,113.735,0.15833,1.2233,1.3909,0.009317,1318.36,2583.38501,523.83,208.51053,520.99579,2744.28,4235.39502,10140.08301,878.67,217.1,613.45966,0.9376464,10750.278
2018-02-28,119.5021,108.3683,107.4477,113.9123,0.15795,1.2194,1.376,0.009374,1318.31,2557.99316,518.08,206.76698,514.83307,2713.83,4198.62646,9969.1875,858.55023,205.3,592.8435,0.8929575999999999,10430.903
2018-03-01,119.9268,108.9109,107.5014,114.0901,0.15728,1.2267,1.3776,0.009413,1317.03,2543.29565,511.9,203.3936,515.0896,2677.67,4151.0542,9855.74121,873.7099599999999,212.24587999999997,618.9795,0.91601807,10978.75
2018-03-02,120.087,108.4028,107.448,114.1692,0.15750999999999998,1.2317,1.3802,0.009457,1322.75,2541.9724100000008,511.34,200.6217,512.90375,2691.25,4093.43213,9736.66602,859.89,207.79998999999998,603.1039,0.90477604,11116.114
2018-03-05,119.6487,108.2433,107.6302,114.1712,0.15750999999999998,1.2336,1.3849,0.009416,1320.11,2580.39624,514.62,198.19243,513.01483,2720.94,4138.45166,9852.78613,855.3965,211.80309,611.42926,0.95,11588.1
2018-03-06,119.3891,108.2613,107.5017,113.701,0.15847,1.2404,1.3888,0.009424,1334.56,2584.57251,517.96,201.63585,521.22223,2728.12,4161.396,9918.97461,819.41846,199.202,579.26733,0.91415,10789.026000000002
2018-03-07,119.5594,108.2606,107.5554,113.8454,0.15808,1.2411,1.3896,0.009428,1325.57,2614.63916,517.33,200.64879,517.21887,2726.8,4188.26416,9940.09277,751.9903,185.55900000000003,518.0,0.8540000000000001,9921.903
2018-03-08,119.6747,108.5119,107.5126,114.1878,0.15771,1.2312,1.3811,0.009414,1321.99,2635.61304,519.65,201.33864,518.6514900000002,2738.97,4204.8198200000015,9951.27637,691.0,174.87465,485.23166,0.8059895,9261.0
2018-03-09,119.4811,108.1842,107.5449,114.0468,0.15787,1.2307,1.385,0.009362,1323.93,2623.47534,525.44,200.98483,522.0137900000002,2786.57,4213.42139,10007.3916,710.8859,188.0,484.79357999999996,0.82799995,9217.195
2018-03-12,119.4972,108.4819,107.5343,114.2468,0.15798,1.2334,1.3906,0.009397,1323.1,2633.3017600000007,527.29,204.84354,525.45355,2783.02,4228.20605,10028.5166,690.0,178.29575,497.9172,0.7809999999999999,9045.362
2018-03-13,119.6787,108.7152,107.5237,114.348,0.1582,1.239,1.3962,0.009383,1326.51,2635.9375,525.31,206.04108,523.37451,2765.31,4209.65625,9973.58984,688.9996,175.65483,483.9405,0.7759999999999999,9140.466999999999
2018-03-14,120.315,108.9963,107.5345,114.6815,0.15828,1.2368,1.3962,0.009405,1324.85,2638.58521,522.87,204.78926,520.9696700000002,2749.48,4196.33789,9967.2207,602.38574,159.27856,418.49112,0.67947155,8155.5083
2018-03-15,120.2419,108.9482,107.5882,114.8498,0.1582,1.2305,1.3937,0.009404,1316.1,2641.1333,522.49,205.71706,520.28455,2747.33,4211.32959,9970.6748,611.57965,165.7748,419.0068,0.68593806,8317.321
2018-03-16,120.1801,108.7404,107.6849,114.9183,0.15786,1.229,1.3942,0.009435,1314.24,2616.46338,522.47,204.3219,516.34882,2752.01,4224.2207,9985.37793,609.552,167.75966,427.3872,0.69090545,8480.0
2018-03-19,120.1294,108.6457,107.6635,114.9201,0.15786,1.2335,1.4024,0.009426,1316.85,2656.37573,516.89,202.86052,517.97565,2712.92,4191.88672,9893.2041,540.1,158.7566,400.2,0.685,8502.763
2018-03-20,119.7573,108.3735,107.6636,114.8108,0.15786,1.2242,1.3998,0.009386,1311.31,2652.78564,517.33,200.96785,519.43805,2716.94,4183.89258,9891.42676,560.3633,169.06908,437.99997,0.7039005,8929.987
2018-03-21,119.1891,108.4568,107.6637,114.6684,0.15807000000000002,1.2338,1.4141,0.00943,1332.24,2647.72754,516.95,,518.84241,2711.93,4176.47705,9910.87012,553.45447,167.04866,429.37807999999995,0.669,8830.0
